ID,Matched,Model,Package,FunctionName,Summary,File,LineNumber,LineContent,MotherLine,MotherBody,DeclaredType
com-google-common-collect-model-Table-cellSet-140-5790-1,F,com.google.common.collect,Table,cellSet,"['com.google.common.collect', 'Table', True, 'cellSet', '()', '', 'Argument[this].MapValue', 'ReturnValue.Element.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-cellSet-140-5791-1,F,com.google.common.collect,Table,cellSet,"['com.google.common.collect', 'Table', True, 'cellSet', '()', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue.Element.SyntheticField[com.google.common.collect.Table.columnKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-cellSet-140-5792-1,F,com.google.common.collect,Table,cellSet,"['com.google.common.collect', 'Table', True, 'cellSet', '()', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue.Element.SyntheticField[com.google.common.collect.Table.rowKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-column-140-5793-1,F,com.google.common.collect,Table,column,"['com.google.common.collect', 'Table', True, 'column', '(Object)', '', 'Argument[this].MapValue', 'ReturnValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-column-140-5794-1,F,com.google.common.collect,Table,column,"['com.google.common.collect', 'Table', True, 'column', '(Object)', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue.MapKey', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-columnKeySet-140-5795-1,F,com.google.common.collect,Table,columnKeySet,"['com.google.common.collect', 'Table', True, 'columnKeySet', '()', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue.Element', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-columnMap-140-5796-1,F,com.google.common.collect,Table,columnMap,"['com.google.common.collect', 'Table', True, 'columnMap', '()', '', 'Argument[this].MapValue', 'ReturnValue.MapValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-columnMap-140-5797-1,F,com.google.common.collect,Table,columnMap,"['com.google.common.collect', 'Table', True, 'columnMap', '()', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue.MapKey', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-columnMap-140-5798-1,F,com.google.common.collect,Table,columnMap,"['com.google.common.collect', 'Table', True, 'columnMap', '()', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue.MapValue.MapKey', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-get-140-5799-1,F,com.google.common.collect,Table,get,"['com.google.common.collect', 'Table', True, 'get', '(Object,Object)', '', 'Argument[this].MapValue', 'ReturnValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-put-140-5800-1,F,com.google.common.collect,Table,put,"['com.google.common.collect', 'Table', True, 'put', '(Object,Object,Object)', '', 'Argument[0]', 'Argument[this].SyntheticField[com.google.common.collect.Table.rowKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-put-140-5801-1,F,com.google.common.collect,Table,put,"['com.google.common.collect', 'Table', True, 'put', '(Object,Object,Object)', '', 'Argument[1]', 'Argument[this].SyntheticField[com.google.common.collect.Table.columnKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-put-140-5802-1,F,com.google.common.collect,Table,put,"['com.google.common.collect', 'Table', True, 'put', '(Object,Object,Object)', '', 'Argument[2]', 'Argument[this].MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-putAll-140-5803-1,F,com.google.common.collect,Table,putAll,"['com.google.common.collect', 'Table', True, 'putAll', '(Table)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-putAll-140-5804-1,F,com.google.common.collect,Table,putAll,"['com.google.common.collect', 'Table', True, 'putAll', '(Table)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.columnKey]', 'Argument[this].SyntheticField[com.google.common.collect.Table.columnKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-putAll-140-5805-1,F,com.google.common.collect,Table,putAll,"['com.google.common.collect', 'Table', True, 'putAll', '(Table)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.rowKey]', 'Argument[this].SyntheticField[com.google.common.collect.Table.rowKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-remove-140-5806-1,F,com.google.common.collect,Table,remove,"['com.google.common.collect', 'Table', True, 'remove', '(Object,Object)', '', 'Argument[this].MapValue', 'ReturnValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-row-140-5807-1,F,com.google.common.collect,Table,row,"['com.google.common.collect', 'Table', True, 'row', '(Object)', '', 'Argument[this].MapValue', 'ReturnValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-row-140-5808-1,F,com.google.common.collect,Table,row,"['com.google.common.collect', 'Table', True, 'row', '(Object)', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue.MapKey', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-rowKeySet-140-5809-1,F,com.google.common.collect,Table,rowKeySet,"['com.google.common.collect', 'Table', True, 'rowKeySet', '()', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue.Element', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-rowMap-140-5810-1,F,com.google.common.collect,Table,rowMap,"['com.google.common.collect', 'Table', True, 'rowMap', '()', '', 'Argument[this].MapValue', 'ReturnValue.MapValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-rowMap-140-5811-1,F,com.google.common.collect,Table,rowMap,"['com.google.common.collect', 'Table', True, 'rowMap', '()', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue.MapValue.MapKey', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-rowMap-140-5812-1,F,com.google.common.collect,Table,rowMap,"['com.google.common.collect', 'Table', True, 'rowMap', '()', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue.MapKey', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table-values-140-5813-1,F,com.google.common.collect,Table,values,"['com.google.common.collect', 'Table', True, 'values', '()', '', 'Argument[this].MapValue', 'ReturnValue.Element', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table$Cell-getColumnKey-140-5814-1,F,com.google.common.collect,Table$Cell,getColumnKey,"['com.google.common.collect', 'Table$Cell', True, 'getColumnKey', '()', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table$Cell-getRowKey-140-5815-1,F,com.google.common.collect,Table$Cell,getRowKey,"['com.google.common.collect', 'Table$Cell', True, 'getRowKey', '()', '', 'Argument[this].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Table$Cell-getValue-140-5816-1,F,com.google.common.collect,Table$Cell,getValue,"['com.google.common.collect', 'Table$Cell', True, 'getValue', '()', '', 'Argument[this].MapValue', 'ReturnValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-immutableCell-140-5817-1,F,com.google.common.collect,Tables,immutableCell,"['com.google.common.collect', 'Tables', False, 'immutableCell', '(Object,Object,Object)', '', 'Argument[0]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.rowKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-immutableCell-140-5818-1,F,com.google.common.collect,Tables,immutableCell,"['com.google.common.collect', 'Tables', False, 'immutableCell', '(Object,Object,Object)', '', 'Argument[1]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.columnKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-immutableCell-140-5819-1,F,com.google.common.collect,Tables,immutableCell,"['com.google.common.collect', 'Tables', False, 'immutableCell', '(Object,Object,Object)', '', 'Argument[2]', 'ReturnValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-newCustomTable-140-5820-1,F,com.google.common.collect,Tables,newCustomTable,"['com.google.common.collect', 'Tables', False, 'newCustomTable', '(Map,Supplier)', '', 'Argument[0].MapKey', 'ReturnValue.SyntheticField[com.google.common.collect.Table.rowKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-newCustomTable-140-5821-1,F,com.google.common.collect,Tables,newCustomTable,"['com.google.common.collect', 'Tables', False, 'newCustomTable', '(Map,Supplier)', '', 'Argument[0].MapValue.MapKey', 'ReturnValue.SyntheticField[com.google.common.collect.Table.columnKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-newCustomTable-140-5822-1,F,com.google.common.collect,Tables,newCustomTable,"['com.google.common.collect', 'Tables', False, 'newCustomTable', '(Map,Supplier)', '', 'Argument[0].MapValue.MapValue', 'ReturnValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-synchronizedTable-140-5823-1,F,com.google.common.collect,Tables,synchronizedTable,"['com.google.common.collect', 'Tables', False, 'synchronizedTable', '(Table)', '', 'Argument[0].MapValue', 'ReturnValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-synchronizedTable-140-5824-1,F,com.google.common.collect,Tables,synchronizedTable,"['com.google.common.collect', 'Tables', False, 'synchronizedTable', '(Table)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.columnKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-synchronizedTable-140-5825-1,F,com.google.common.collect,Tables,synchronizedTable,"['com.google.common.collect', 'Tables', False, 'synchronizedTable', '(Table)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.rowKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-transformValues-140-5826-1,F,com.google.common.collect,Tables,transformValues,"['com.google.common.collect', 'Tables', False, 'transformValues', '(Table,Function)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.columnKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-transformValues-140-5827-1,F,com.google.common.collect,Tables,transformValues,"['com.google.common.collect', 'Tables', False, 'transformValues', '(Table,Function)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.rowKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-transpose-140-5828-1,F,com.google.common.collect,Tables,transpose,"['com.google.common.collect', 'Tables', False, 'transpose', '(Table)', '', 'Argument[0].MapValue', 'ReturnValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-transpose-140-5829-1,F,com.google.common.collect,Tables,transpose,"['com.google.common.collect', 'Tables', False, 'transpose', '(Table)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.rowKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-transpose-140-5830-1,F,com.google.common.collect,Tables,transpose,"['com.google.common.collect', 'Tables', False, 'transpose', '(Table)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.columnKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-unmodifiableRowSortedTable-140-5831-1,F,com.google.common.collect,Tables,unmodifiableRowSortedTable,"['com.google.common.collect', 'Tables', False, 'unmodifiableRowSortedTable', '(RowSortedTable)', '', 'Argument[0].MapValue', 'ReturnValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-unmodifiableRowSortedTable-140-5832-1,F,com.google.common.collect,Tables,unmodifiableRowSortedTable,"['com.google.common.collect', 'Tables', False, 'unmodifiableRowSortedTable', '(RowSortedTable)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.columnKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-unmodifiableRowSortedTable-140-5833-1,F,com.google.common.collect,Tables,unmodifiableRowSortedTable,"['com.google.common.collect', 'Tables', False, 'unmodifiableRowSortedTable', '(RowSortedTable)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.rowKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-unmodifiableTable-140-5834-1,F,com.google.common.collect,Tables,unmodifiableTable,"['com.google.common.collect', 'Tables', False, 'unmodifiableTable', '(Table)', '', 'Argument[0].MapValue', 'ReturnValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-unmodifiableTable-140-5835-1,F,com.google.common.collect,Tables,unmodifiableTable,"['com.google.common.collect', 'Tables', False, 'unmodifiableTable', '(Table)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.columnKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-Tables-unmodifiableTable-140-5836-1,F,com.google.common.collect,Tables,unmodifiableTable,"['com.google.common.collect', 'Tables', False, 'unmodifiableTable', '(Table)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.rowKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-TreeBasedTable-create-140-5837-1,F,com.google.common.collect,TreeBasedTable,create,"['com.google.common.collect', 'TreeBasedTable', True, 'create', '(TreeBasedTable)', '', 'Argument[0].MapValue', 'ReturnValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-TreeBasedTable-create-140-5838-1,F,com.google.common.collect,TreeBasedTable,create,"['com.google.common.collect', 'TreeBasedTable', True, 'create', '(TreeBasedTable)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.columnKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.columnKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-TreeBasedTable-create-140-5839-1,F,com.google.common.collect,TreeBasedTable,create,"['com.google.common.collect', 'TreeBasedTable', True, 'create', '(TreeBasedTable)', '', 'Argument[0].SyntheticField[com.google.common.collect.Table.rowKey]', 'ReturnValue.SyntheticField[com.google.common.collect.Table.rowKey]', 'value', 'manual']",,,,,,
com-google-common-collect-model-TreeMultimap-create-140-5840-1,F,com.google.common.collect,TreeMultimap,create,"['com.google.common.collect', 'TreeMultimap', True, 'create', '(Multimap)', '', 'Argument[0].MapKey', 'ReturnValue.MapKey', 'value', 'manual']",,,,,,
com-google-common-collect-model-TreeMultimap-create-140-5841-1,F,com.google.common.collect,TreeMultimap,create,"['com.google.common.collect', 'TreeMultimap', True, 'create', '(Multimap)', '', 'Argument[0].MapValue', 'ReturnValue.MapValue', 'value', 'manual']",,,,,,
com-google-common-collect-model-TreeMultiset-create-140-5842-1,F,com.google.common.collect,TreeMultiset,create,"['com.google.common.collect', 'TreeMultiset', True, 'create', '(Iterable)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-ArrayListValuedHashMap-ArrayListValuedHashMap-141-5843-1,F,org.apache.commons.collections4.multimap,ArrayListValuedHashMap,ArrayListValuedHashMap,"['org.apache.commons.collections4.multimap', 'ArrayListValuedHashMap', True, 'ArrayListValuedHashMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-ArrayListValuedHashMap-ArrayListValuedHashMap-141-5844-1,F,org.apache.commons.collections4.multimap,ArrayListValuedHashMap,ArrayListValuedHashMap,"['org.apache.commons.collections4.multimap', 'ArrayListValuedHashMap', True, 'ArrayListValuedHashMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue.Element', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-ArrayListValuedHashMap-ArrayListValuedHashMap-141-5845-1,F,org.apache.commons.collections4.multimap,ArrayListValuedHashMap,ArrayListValuedHashMap,"['org.apache.commons.collections4.multimap', 'ArrayListValuedHashMap', True, 'ArrayListValuedHashMap', '(MultiValuedMap)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-ArrayListValuedHashMap-ArrayListValuedHashMap-141-5846-1,F,org.apache.commons.collections4.multimap,ArrayListValuedHashMap,ArrayListValuedHashMap,"['org.apache.commons.collections4.multimap', 'ArrayListValuedHashMap', True, 'ArrayListValuedHashMap', '(MultiValuedMap)', '', 'Argument[0].MapValue.Element', 'Argument[this].MapValue.Element', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-HashSetValuedHashMap-HashSetValuedHashMap-141-5847-1,F,org.apache.commons.collections4.multimap,HashSetValuedHashMap,HashSetValuedHashMap,"['org.apache.commons.collections4.multimap', 'HashSetValuedHashMap', True, 'HashSetValuedHashMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-HashSetValuedHashMap-HashSetValuedHashMap-141-5848-1,F,org.apache.commons.collections4.multimap,HashSetValuedHashMap,HashSetValuedHashMap,"['org.apache.commons.collections4.multimap', 'HashSetValuedHashMap', True, 'HashSetValuedHashMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue.Element', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-HashSetValuedHashMap-HashSetValuedHashMap-141-5849-1,F,org.apache.commons.collections4.multimap,HashSetValuedHashMap,HashSetValuedHashMap,"['org.apache.commons.collections4.multimap', 'HashSetValuedHashMap', True, 'HashSetValuedHashMap', '(MultiValuedMap)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-HashSetValuedHashMap-HashSetValuedHashMap-141-5850-1,F,org.apache.commons.collections4.multimap,HashSetValuedHashMap,HashSetValuedHashMap,"['org.apache.commons.collections4.multimap', 'HashSetValuedHashMap', True, 'HashSetValuedHashMap', '(MultiValuedMap)', '', 'Argument[0].MapValue.Element', 'Argument[this].MapValue.Element', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-TransformedMultiValuedMap-transformingMap-141-5851-1,F,org.apache.commons.collections4.multimap,TransformedMultiValuedMap,transformingMap,"['org.apache.commons.collections4.multimap', 'TransformedMultiValuedMap', True, 'transformingMap', '', '', 'Argument[0].MapKey', 'ReturnValue.MapKey', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-TransformedMultiValuedMap-transformingMap-141-5852-1,F,org.apache.commons.collections4.multimap,TransformedMultiValuedMap,transformingMap,"['org.apache.commons.collections4.multimap', 'TransformedMultiValuedMap', True, 'transformingMap', '', '', 'Argument[0].MapValue.Element', 'ReturnValue.MapValue.Element', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-UnmodifiableMultiValuedMap-unmodifiableMultiValuedMap-141-5853-1,F,org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,unmodifiableMultiValuedMap,"['org.apache.commons.collections4.multimap', 'UnmodifiableMultiValuedMap', True, 'unmodifiableMultiValuedMap', '(MultiValuedMap)', '', 'Argument[0].MapKey', 'ReturnValue.MapKey', 'value', 'manual']",,,,,,
org-apache-commons-collections4-multimap-model-UnmodifiableMultiValuedMap-unmodifiableMultiValuedMap-141-5854-1,F,org.apache.commons.collections4.multimap,UnmodifiableMultiValuedMap,unmodifiableMultiValuedMap,"['org.apache.commons.collections4.multimap', 'UnmodifiableMultiValuedMap', True, 'unmodifiableMultiValuedMap', '(MultiValuedMap)', '', 'Argument[0].MapValue.Element', 'ReturnValue.MapValue.Element', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBufConvertible-asByteBuf-142-5855-1,F,io.netty.buffer,ByteBufConvertible,asByteBuf,"['io.netty.buffer', 'ByteBufConvertible', True, 'asByteBuf', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-array-142-5856-1,F,io.netty.buffer,ByteBuf,array,"['io.netty.buffer', 'ByteBuf', True, 'array', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-asReadOnly-142-5857-1,F,io.netty.buffer,ByteBuf,asReadOnly,"['io.netty.buffer', 'ByteBuf', True, 'asReadOnly', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-capacity-142-5858-1,F,io.netty.buffer,ByteBuf,capacity,"['io.netty.buffer', 'ByteBuf', True, 'capacity', '(int)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-copy-142-5859-1,F,io.netty.buffer,ByteBuf,copy,"['io.netty.buffer', 'ByteBuf', True, 'copy', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-discardReadBytes-142-5860-1,F,io.netty.buffer,ByteBuf,discardReadBytes,"['io.netty.buffer', 'ByteBuf', True, 'discardReadBytes', '()', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-discardSomeReadBytes-142-5861-1,F,io.netty.buffer,ByteBuf,discardSomeReadBytes,"['io.netty.buffer', 'ByteBuf', True, 'discardSomeReadBytes', '()', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-duplicate-142-5862-1,F,io.netty.buffer,ByteBuf,duplicate,"['io.netty.buffer', 'ByteBuf', True, 'duplicate', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-ensureWritable-142-5863-1,F,io.netty.buffer,ByteBuf,ensureWritable,"['io.netty.buffer', 'ByteBuf', True, 'ensureWritable', '(int)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-getBytes-142-5864-1,F,io.netty.buffer,ByteBuf,getBytes,"['io.netty.buffer', 'ByteBuf', True, 'getBytes', '(int,byte[])', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-getBytes-142-5865-1,F,io.netty.buffer,ByteBuf,getBytes,"['io.netty.buffer', 'ByteBuf', True, 'getBytes', '(int,byte[],int,int)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-getBytes-142-5866-1,F,io.netty.buffer,ByteBuf,getBytes,"['io.netty.buffer', 'ByteBuf', True, 'getBytes', '(int,ByteBuf)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-getBytes-142-5867-1,F,io.netty.buffer,ByteBuf,getBytes,"['io.netty.buffer', 'ByteBuf', True, 'getBytes', '(int,ByteBuffer)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-getBytes-142-5868-1,F,io.netty.buffer,ByteBuf,getBytes,"['io.netty.buffer', 'ByteBuf', True, 'getBytes', '(int,ByteBuf,int)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-getBytes-142-5869-1,F,io.netty.buffer,ByteBuf,getBytes,"['io.netty.buffer', 'ByteBuf', True, 'getBytes', '(int,ByteBuf,int,int)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-getBytes-142-5870-1,F,io.netty.buffer,ByteBuf,getBytes,"['io.netty.buffer', 'ByteBuf', True, 'getBytes', '(int,OutputStream,int)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-markReaderIndex-142-5871-1,F,io.netty.buffer,ByteBuf,markReaderIndex,"['io.netty.buffer', 'ByteBuf', True, 'markReaderIndex', '()', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-markWriterIndex-142-5872-1,F,io.netty.buffer,ByteBuf,markWriterIndex,"['io.netty.buffer', 'ByteBuf', True, 'markWriterIndex', '()', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-nioBuffer-142-5873-1,F,io.netty.buffer,ByteBuf,nioBuffer,"['io.netty.buffer', 'ByteBuf', True, 'nioBuffer', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-nioBuffers-142-5874-1,F,io.netty.buffer,ByteBuf,nioBuffers,"['io.netty.buffer', 'ByteBuf', True, 'nioBuffers', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-order-142-5875-1,F,io.netty.buffer,ByteBuf,order,"['io.netty.buffer', 'ByteBuf', True, 'order', '(ByteOrder)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-readBytes-142-5876-1,F,io.netty.buffer,ByteBuf,readBytes,"['io.netty.buffer', 'ByteBuf', True, 'readBytes', '(byte[])', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-readBytes-142-5877-1,F,io.netty.buffer,ByteBuf,readBytes,"['io.netty.buffer', 'ByteBuf', True, 'readBytes', '(byte[],int,int)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-readBytes-142-5878-1,F,io.netty.buffer,ByteBuf,readBytes,"['io.netty.buffer', 'ByteBuf', True, 'readBytes', '(ByteBuf)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-readBytes-142-5879-1,F,io.netty.buffer,ByteBuf,readBytes,"['io.netty.buffer', 'ByteBuf', True, 'readBytes', '(ByteBuffer)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-readBytes-142-5880-1,F,io.netty.buffer,ByteBuf,readBytes,"['io.netty.buffer', 'ByteBuf', True, 'readBytes', '(ByteBuf,int)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-readBytes-142-5881-1,F,io.netty.buffer,ByteBuf,readBytes,"['io.netty.buffer', 'ByteBuf', True, 'readBytes', '(ByteBuf,int,int)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-readBytes-142-5882-1,F,io.netty.buffer,ByteBuf,readBytes,"['io.netty.buffer', 'ByteBuf', True, 'readBytes', '(OutputStream,int)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-readerIndex-142-5883-1,F,io.netty.buffer,ByteBuf,readerIndex,"['io.netty.buffer', 'ByteBuf', True, 'readerIndex', '(int)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-buffer-model-ByteBuf-resetReaderIndex-142-5884-1,F,io.netty.buffer,ByteBuf,resetReaderIndex,"['io.netty.buffer', 'ByteBuf', True, 'resetReaderIndex', '()', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
